source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"allfordent","ТОО AllForDent","https://a4d.kz/content/avtoklaviruemyy-gubnoy-kolcevoy-retraktor-detskiy","1367","Автоклавируемый губной кольцевой ретрактор детский","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/avtoklaviruemyy-gubnoy-kolcevoy-retraktor-vzroslyy","1366","Автоклавируемый губной кольцевой ретрактор взрослый","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/gubnoy-kolcevoy-retraktor-vzroslyy-detskiy","1377","Губной кольцевой ретрактор взрослый, детский","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/gubnoy-retraktor","1376","Губной ретрактор","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/retraktor-1","7046","Ретрактор","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/retraktor-dlya-gub-i-yazyka-vzroslyy-podrostkovyy-ili-detskiy","1388","Ретрактор для губ и языка взрослый, подростковый или детский","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/retraktor-ottyagivayushchiy-vzroslyy-ili-detskiy-2","1387","Ретрактор оттягивающий взрослый или детский","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/stul-doktora-25-02","1769","Стул доктора 25-02","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/stul-doktora-25-01","1768","Стул доктора 25-01","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/nakleyka-s-indikatorom","7068","Наклейка с индикатором","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/dispenser-dlya-valikov-2","1005","Диспенсер для валиков","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-dlya-borov-0","7049","Контейнер для боров","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-dlya-melkih-instrumentov","7051","Контейнер для мелких инструментов","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/instrument-dlya-polirovki-kompozitnyh-plomb","7098","Инструмент для полировки композитных пломб","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-dlya-borov-1","7047","Контейнер для боров","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/boks-64-dlya-borov","1341","Бокс 64 для боров","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/boks-1-dlya-borov-faylov-metallicheskiy-70-yacheek","5082","Бокс 1 для боров файлов металлический 70 ячеек","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/butyl-steklyannaya-s-pipetkoy","1412","Бутыль стеклянная с пипеткой","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-24-dlya-hraneniyasterilizacii-borov-metallicheskiy","1335","Контейнер 24 для хранения,стерилизации боров металлический","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/podstavka-dlya-emkosti-5-yacheek","1410","Подставка для емкости 5 ячеек","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/prophy-paste-ring","1494","Prophy paste ring","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/emkost-s-kranom-dlya-stomatologicheskih-rastvorov","1408","Емкость с краном для стоматологических растворов","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/boks-18-i-boks-30-dlya-borov","1345","Бокс 18 и бокс 30 для боров","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/boks-24-dlya-borov","1344","Бокс 24 для боров","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/boks-168-dlya-borov-shchetok-polir","1340","Бокс 168 для боров, щеток, полир","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/boks-60-dlya-borov","1342","Бокс 60 для боров","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-72-dlya-hraneniya-i-sterilizacii-borov-metalicheskiy","1331","Контейнер 72 для хранения и стерилизации боров металический","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/latelux-5-g","1481","LATELUX 5 г","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-16-konteyner-30-dlya-hraneniya-i-sterilizacii-borov-metalicheskiy","1333","Контейнер 16 Контейнер 30 для хранения и стерилизации боров металический","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-14-magnitnyy-dlya-borov-i-shtiftov","1338","Контейнер 14 магнитный для боров и штифтов","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
