source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h254a_012_fgxl/","frezy_khirurgicheskie_h254a_012_fgxl","frezy khirurgicheskie h254a 012 fgxl","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h254a_012_hp/","frezy_khirurgicheskie_h254a_012_hp","frezy khirurgicheskie h254a 012 hp","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h254a_012_ral/","frezy_khirurgicheskie_h254a_012_ral","frezy khirurgicheskie h254a 012 ral","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h254a_012_raxl/","frezy_khirurgicheskie_h254a_012_raxl","frezy khirurgicheskie h254a 012 raxl","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h269_016_fgxl/","frezy_khirurgicheskie_h269_016_fgxl","frezy khirurgicheskie h269 016 fgxl","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h269_016_fgxxl/","frezy_khirurgicheskie_h269_016_fgxxl","frezy khirurgicheskie h269 016 fgxxl","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h269_016_hp/","frezy_khirurgicheskie_h269_016_hp","frezy khirurgicheskie h269 016 hp","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_h269_016_raxl/","frezy_khirurgicheskie_h269_016_raxl","frezy khirurgicheskie h269 016 raxl","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/khirurgicheskie_bory/frezy_khirurgicheskie_rf229_040_ral/","frezy_khirurgicheskie_rf229_040_ral","frezy khirurgicheskie rf229 040 ral","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
"amdgroup-public","AMDgroup","https://amdgroup.kz/catalog/kobalt_khromovyy_abatment/abatment_vygoraemyy_dlya_koronki_3_5_cf_gh_1_0_np/","abatment_vygoraemyy_dlya_koronki_3_5_cf_gh_1_0_np","abatment vygoraemyy dlya koronki 3 5 cf gh 1 0 np","","Стоматологические товары","piece","KZT","","","false","Публичная карточка AMDgroup; цена, остаток и compliance требуют подтверждения поставщиком."
