source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty/transfer_multi_unit_3_5_d_otkr_lozhki/","transfer_multi_unit_3_5_d_otkr_lozhki","Трансфер MULTI UNIT 3,5 д/откр.ложки","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty/abatment_titanovyy_dlya_multi_unit_polirovalnyy_4_8/","abatment_titanovyy_dlya_multi_unit_polirovalnyy_4_8","Абатмент титановый для MULTI UNIT полировальный 4.8","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_koronki/abatment_titanovyy_vremennyy_dlya_koronki_4_5_cf_gh_1_0_sp/","abatment_titanovyy_vremennyy_dlya_koronki_4_5_cf_gh_1_0_sp","Абатмент титановый временный для коронки 4,5 CF GH 1,0 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x11_5_sp/","implantat_konicheskiy_cf_5_0x11_5_sp","Имплантат конический CF 5.0X11.5 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty/abatment_titanovyy_dlya_multi_unit_polirovalnyy_3_5/","abatment_titanovyy_dlya_multi_unit_polirovalnyy_3_5","Абатмент титановый для MULTI UNIT полировальный 3.5","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/5_0/implantat_konicheskiy_cf_5_0x13_sp/","implantat_konicheskiy_cf_5_0x13_sp","Имплантат конический CF 5.0X13 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/sverla/cverlo_cf_np_dlinnyy/","cverlo_cf_np_dlinnyy","Cверло CF NP длинный","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_koronki/abatment_titanovyy_vremennyy_dlya_koronki_3_5_cf_gh_1_0_np/","abatment_titanovyy_vremennyy_dlya_koronki_3_5_cf_gh_1_0_np","Абатмент титановый временный для коронки 3,5 CF GH 1,0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/4_0/implantat_konicheskiy_cf_4_0x18_sp/","implantat_konicheskiy_cf_4_0x18_sp","Имплантат конический CF 4.0X18 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty/kolpachok_titanovyy_multi_unit_3_5/","kolpachok_titanovyy_multi_unit_3_5","Колпачок титановый MULTI UNIT. 3,5","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
