supplierSource,externalId,canonicalName,sourceUrl,productVariantId,cardStatus
"allfordent","7177","235-b Набор Микромотор, прямой, угловой наконенчик c внутреней подачи воды","https://a4d.kz/content/235-b-nabor-mikromotor-pryamoy-uglovoy-nakonenchik-c-vnutreney-podachi-vody","c8596b05-743b-44ec-b6d6-6f7979d96a9a","DRAFT_REVIEW"
"allfordent","7176","235-e Набор Микромотор, прямой, угловой наконенчик со светом и внутреней подачи воды","https://a4d.kz/content/235-e-nabor-mikromotor-pryamoy-uglovoy-nakonenchik-so-svetom-i-vnutreney-podachi-vody","00fce324-29d0-4235-8e46-1a0fee088629","DRAFT_REVIEW"
"allfordent","1378","3D ретрактор","https://a4d.kz/content/3d-retraktor","1d9f66ea-d60e-44c6-9844-34b0fbfc3cb6","DRAFT_REVIEW"
"allfordent","5113","5113","https://a4d.kz/content/5113","1a51be39-a5fc-494e-9216-3d45b5756f45","DRAFT_REVIEW"
"allfordent","7056","7056","https://a4d.kz/content/7056","1219e30c-def4-4a14-8190-b1cb7bce69a4","DRAFT_REVIEW"
"allfordent","1632","A-08 ультразвуковой скалер.","https://a4d.kz/content/08-ultrazvukovoy-skaler","071cd6d3-41de-4bd8-a485-8bbb8fea9263","DRAFT_REVIEW"
"allfordent","1477","Ani-Flex Bite А-силикон для регистрации прикуса 50мл.*2шт","https://a4d.kz/content/ani-flex-bite-silikon-dlya-registracii-prikusa-50ml2sht","2d700dee-ed24-4aee-a4e7-cbf81a5632e4","DRAFT_REVIEW"
"allfordent","1476","Ani-Flex Clear прозрачный А-силикон средней вязкости для создания прозрачных ключей. 50мл.*4 шт.","https://a4d.kz/content/ani-flex-clear-prozrachnyy-silikon-sredney-vyazkosti-dlya-sozdaniya-prozrachnyh-klyuchey","a0a7823e-b906-494b-bbad-4a4c3b419929","DRAFT_REVIEW"
"allfordent","1452","Any-Com 4 гр. шприц","https://a4d.kz/content/any-com-4-gr-shpric","b865c205-c012-4b32-9d10-68b0e4580781","DRAFT_REVIEW"
"allfordent","1457","Any-Com Flow Kit Rainbow","https://a4d.kz/content/any-com-flow-kit-rainbow","eafafe99-536d-487a-9481-949eba802961","DRAFT_REVIEW"
"allfordent","1456","Any-Com Flow Kit жидкотекучий , нано гибридный усиленный наполнителем композит","https://a4d.kz/content/any-com-flow-kit-zhidkotekuchiy-nano-gibridnyy-usilennyy-napolnitelem-kompozit","892d9b8c-c21c-40a5-8f4d-763cc362d2d6","DRAFT_REVIEW"
"allfordent","1451","Any-Com Kit Universal","https://a4d.kz/content/any-com-kit-universal","4c339a34-a717-4bb7-a4d1-1761066a3ef4","DRAFT_REVIEW"
"allfordent","1470","Any-Core – композит двойного отверждения для фиксации штифтов и формирования культи зуба","https://a4d.kz/content/any-core-kompozit-dvoynogo-otverzhdeniya-dlya-fiksacii-shtiftov-i-formirovaniya-kulti-zuba","0521e09a-6bda-47be-a47c-ebcedad37d54","DRAFT_REVIEW"
"allfordent","1458","Any-Etch протравочный гель","https://a4d.kz/content/any-etch-protravochnyy-gel","9556b1c5-61cb-418c-8a6e-d868012c157d","DRAFT_REVIEW"
"allfordent","1462","Any-Flu Gel","https://a4d.kz/content/any-flu-gel","395e88e9-739d-423d-80d9-ade18371430e","DRAFT_REVIEW"
"allfordent","1465","Any-Paste","https://a4d.kz/content/any-paste","955bd1fc-8c57-4a9d-99c7-4adaea00edc7","DRAFT_REVIEW"
"allfordent","1468","Any-Seal","https://a4d.kz/content/any-seal","7d7d5871-d2d8-4156-8dca-37a15d37ed80","DRAFT_REVIEW"
"allfordent","1475","Any-Temp NE цемент с оксидом цинка для временной фиксации любых ортопедических конструкций 30гр.","https://a4d.kz/content/any-temp-ne-cement-s-oksidom-cinka-dlya-vremennoy-fiksacii-lyubyh-ortopedicheskih","cf07fe46-11c9-4878-81f7-31c69f51ca5f","DRAFT_REVIEW"
"allfordent","2061","AX-4-10A Муфельная печь","https://a4d.kz/content/ax-4-10a-mufelnaya-pech","f1e1ac21-1a19-4022-a0d0-022d6a2c09d0","DRAFT_REVIEW"
"allfordent","2066","AX-ZL3 индукционный литейный аппарат","https://a4d.kz/content/ax-zl3-indukcionnyy-liteynyy-apparat","918ee3c4-133c-4809-8f9b-bad692d7361e","DRAFT_REVIEW"
"allfordent","5122","Barrier Film","https://a4d.kz/content/barrier-film","8c779f76-4516-4767-b13c-59119a1dcb14","DRAFT_REVIEW"
"allfordent","5123","Barrier Film Dispenser","https://a4d.kz/content/barrier-film-dispenser","f434f0c4-24b8-4d07-bc22-919547432aa1","DRAFT_REVIEW"
"allfordent","5037","Bean flap holder (Англия)","https://a4d.kz/content/bean-flap-holder-angliya","ff00bbe6-fc8a-402e-9438-7517669ed7ea","DRAFT_REVIEW"
"allfordent","5118","Bone Caliper Range","https://a4d.kz/content/bone-caliper-range","b7b0c902-d482-461b-b2ee-2b280830a2aa","DRAFT_REVIEW"
"allfordent","1459","Bulk-Flo фотополимерный, усиле нный наполнителем композит для реставраций","https://a4d.kz/content/bulk-flo-fotopolimernyy-usile-nnyy-napolnitelem-kompozit-dlya-restavraciy","b5be391d-4e72-4c78-8d77-a4d46234fb01","DRAFT_REVIEW"
"allfordent","1624","C-bright 1-Zoom система для профессионального отбеливания","https://a4d.kz/content/c-bright-1-zoom-sistema-dlya-professionalnogo-otbelivaniya","b2e799b1-bb64-45ec-91fb-c9bb8f1f426d","DRAFT_REVIEW"
"allfordent","1265","C-Files","https://a4d.kz/content/c-files","04050ddb-03e8-4267-9cb3-6b08067dd1d1","DRAFT_REVIEW"
"allfordent","6327","C-gutta гуаперча для обтурационной системы","https://a4d.kz/content/c-gutta-guapercha-dlya-obturacionnoy-sistemy-0","51107c35-bd0b-477f-9dc7-718375c0c6f4","DRAFT_REVIEW"
"allfordent","1576","C-gutta гуаперча для обтурационной системы","https://a4d.kz/content/c-gutta-guapercha-dlya-obturacionnoy-sistemy","73e00354-89bf-436f-82c6-a85605a55d4c","DRAFT_REVIEW"
"allfordent","1546","C-Sailor Pro - физиодиспенсер c наконечником, с оптикой","https://a4d.kz/content/c-sailor-pro-fiziodispenser-c-nakonechnikom-s-optikoy","1849ab94-af34-49b9-a108-114951584aab","DRAFT_REVIEW"
"allfordent","1554","C-Smart mini AP Беспроводной эндодонтический аппарат с апекслокатором","https://a4d.kz/content/c-smart-mini-ap-besprovodnoy-endodonticheskiy-apparat-s-apekslokatorom","9a51af73-04dc-4747-9cf1-eb0959feb07f","DRAFT_REVIEW"
"allfordent","7175","CA-1 пескоструйный аппарат с подачей воды","https://a4d.kz/content/ca-1-peskostruynyy-apparat-s-podachey-vody","54cc49c6-c573-4e88-b8c1-0caedbaf489d","DRAFT_REVIEW"
"allfordent","5120","CAD/CAM ВОСК 14MM/16ММ","https://a4d.kz/content/cadcam-vosk-14mm16mm","fd0349d6-bbac-4652-83db-5846c21c0b95","DRAFT_REVIEW"
"allfordent","7173","COXO C Root I (VI) апекслокатор с встроенным пульптестером","https://a4d.kz/content/coxo-c-root-i-vi-apekslokator-s-vstroennym-pulptesterom","6d1e6b9c-dddc-4c4d-8cd7-a35f79afa287","DRAFT_REVIEW"
"allfordent","1461","Dentto-Dam фотополимерный","https://a4d.kz/content/dentto-dam-fotopolimernyy","a591841d-a823-46d2-ad7f-d7c1db6faca7","DRAFT_REVIEW"
"allfordent","1638","Ds7+ ультразвуковой скалер автономная подача светом","https://a4d.kz/content/ds7-ultrazvukovoy-skaler-avtonomnaya-podacha-svetom","9e19459a-d183-46ca-ae78-78982125f346","DRAFT_REVIEW"
"allfordent","6430","Easy Fill обтурационная система","https://a4d.kz/content/easy-fill-obturacionnaya-sistema","2809dc98-771d-4ce0-98aa-78dfc66321f1","DRAFT_REVIEW"
"allfordent","6429","Easy Pack обтурационная система","https://a4d.kz/content/easy-pack-obturacionnaya-sistema","93c9e5a1-fc93-49e1-83b1-131949042cc7","DRAFT_REVIEW"
"allfordent","5112","Enclosure die box","https://a4d.kz/content/enclosure-die-box","d7287c19-0c37-4dc4-bd12-7af090a87953","DRAFT_REVIEW"
"allfordent","5079","Endo Debrider (H type) Endo Openers (K type)","https://a4d.kz/content/endo-debrider-h-type-endo-openers-k-type","d3e75c8d-507b-4bf2-97a3-331e7537e6c7","DRAFT_REVIEW"
"allfordent","1292","Endo sponges Premium Диски","https://a4d.kz/content/endo-sponges-premium-diski","f4d7a492-230a-45c6-b74d-2ffbf051013e","DRAFT_REVIEW"
"allfordent","1297","Endo sponges Premium Диски малые","https://a4d.kz/content/endo-sponges-premium-diski-malye","9df966cf-da6a-4ac5-aab5-4108888afc51","DRAFT_REVIEW"
"allfordent","1294","Endo sponges Диски поролоновые","https://a4d.kz/content/endo-sponges-diski-porolonovye","2a0f6c90-b8f7-4e43-816b-8255b262cf23","DRAFT_REVIEW"
"allfordent","1464","Endo@Prep GEL EDTA","https://a4d.kz/content/endoprep-gel-edta","cbe39929-8516-46ba-b45c-2990805d75f9","DRAFT_REVIEW"
"allfordent","5078","Engine file plastic","https://a4d.kz/content/engine-file-plastic","d1b1a100-b956-4a1c-8c62-5a348f771bca","DRAFT_REVIEW"
"allfordent","1900","Face Bow - Universal Асимметричные лицевые дуги","https://a4d.kz/content/face-bow-universal-asimmetrichnye-licevye-dugi","8351d9a6-09ab-4d10-a0e9-cda5c539dd39","DRAFT_REVIEW"
"allfordent","1252","G3 FILE для подготовки каналов SANI","https://a4d.kz/content/g3-file-dlya-podgotovki-kanalov-sani","48d2372f-0d3b-4125-9c22-09fe99c993d5","DRAFT_REVIEW"
"allfordent","1573","Gun needle иглы для обтурационной системы","https://a4d.kz/content/gun-needle-igly-dlya-obturacionnoy-sistemy","b517e099-6594-4a7a-a7b0-ced75db46477","DRAFT_REVIEW"
"allfordent","7116","Gutta Percha Bar","https://a4d.kz/content/gutta-percha-bar","78747c46-8b91-42f5-89df-ee656aa3b5fd","DRAFT_REVIEW"
"allfordent","6357","Gutta Percha obturation pen","https://a4d.kz/content/gutta-percha-obturation-pen","e35d4fc6-dac8-4a54-be32-5998933aac16","DRAFT_REVIEW"
"allfordent","1261","H-файл Niti","https://a4d.kz/content/h-fayl-niti","2493b204-d693-483c-b95f-6d5411dd5a76","DRAFT_REVIEW"
"allfordent","1259","H-файл стальные","https://a4d.kz/content/h-fayl-stalnye","ce6b8c76-3aea-463f-ad2d-bef1a5d3b37a","DRAFT_REVIEW"
"allfordent","3029","H-файлы Niti","https://a4d.kz/content/h-fayly-niti","4d5dcb38-903d-4980-8423-2096ad7a4d22","DRAFT_REVIEW"
"allfordent","1575","Heat plunger насадки для обтурационной системы","https://a4d.kz/content/heat-plunger-nasadki-dlya-obturacionnoy-sistemy","14d2d93a-6f40-4677-85c5-6deb57d69eec","DRAFT_REVIEW"
"allfordent","1901","HST-A1 Модель тренировочная жесткая","https://a4d.kz/content/hst-a1-model-trenirovochnaya-zhestkaya","d07f9d26-c5c8-42be-9625-6973f447c66b","DRAFT_REVIEW"
"allfordent","1906","HST-A15 Модель тренировочная со съемными зубами","https://a4d.kz/content/hst-a15-model-trenirovochnaya-so-semnymi-zubami","ffa6f8dd-57e5-4202-aa1b-cd8cf42d3ae3","DRAFT_REVIEW"
"allfordent","5321","HST-A2 Модель тренировочная жесткая","https://a4d.kz/content/hst-a2-model-trenirovochnaya-zhestkaya","33927012-203a-4e1f-a884-8fe60402b832","DRAFT_REVIEW"
"allfordent","1902","HST-A3 Модель тренировочная детская жесткая","https://a4d.kz/content/hst-a3-model-trenirovochnaya-detskaya-zhestkaya","bbf7111e-cb99-42f4-b2b9-f586c46d463e","DRAFT_REVIEW"
"allfordent","1903","HST-A4 Модель тренировочная мягкая","https://a4d.kz/content/hst-a4-model-trenirovochnaya-myagkaya","02bc6097-657a-42a5-9fa0-bcb83925bc80","DRAFT_REVIEW"
"allfordent","1904","HST-A5 Модель тренировочная","https://a4d.kz/content/hst-a5-model-trenirovochnaya","45163e4c-fc52-4e9d-bc75-d200021836a1","DRAFT_REVIEW"
"allfordent","1905","HST-A7 Модель тренировочная","https://a4d.kz/content/hst-a7-model-trenirovochnaya","2b42aa35-c3a2-4056-b680-641f6cda616f","DRAFT_REVIEW"
"allfordent","5322","HST-A7-01 Модель тренировочная","https://a4d.kz/content/hst-a7-01-model-trenirovochnaya","512f1b41-b9a1-49cd-bfa5-9287f32cf5e2","DRAFT_REVIEW"
"allfordent","1908","HST-B1 Ортодонтическая модель","https://a4d.kz/content/hst-b1-ortodonticheskaya-model","c52d2b4d-5d91-47de-b6bf-736b8ea7947c","DRAFT_REVIEW"
"allfordent","1909","HST-B1-01 Ортодонтическая модель брекеты металические","https://a4d.kz/content/hst-b1-01-ortodonticheskaya-model-brekety-metalicheskie","99466eb2-8bd0-43b9-936c-ab499dd0025b","DRAFT_REVIEW"
"allfordent","1910","HST-B1-02 Ортодонтическая модель брекеты метал./керамические","https://a4d.kz/content/hst-b1-02-ortodonticheskaya-model-brekety-metalkeramicheskie","c3031b53-502e-409d-8d9e-0a34b5ce7dd1","DRAFT_REVIEW"
"allfordent","1911","HST-B1-03 Ортодонтическая модель брекеты керамические","https://a4d.kz/content/hst-b1-03-ortodonticheskaya-model-brekety-keramicheskie","1c30eb11-79e1-4625-bb35-43aaa9e57585","DRAFT_REVIEW"
"allfordent","1912","HST-B2 Ортодонтическая модель","https://a4d.kz/content/hst-b2-ortodonticheskaya-model","e672d94a-4ae1-45d2-9015-b08c38d726d6","DRAFT_REVIEW"
"allfordent","1913","HST-B2-01 Ортодонтическая модель брекеты металические","https://a4d.kz/content/hst-b2-01-ortodonticheskaya-model-brekety-metalicheskie","dcd0ee78-3d4d-4880-b519-da9fd9f0d741","DRAFT_REVIEW"
"allfordent","1914","HST-B2-02 Ортодонтическая модель брекеты метал./керамические","https://a4d.kz/content/hst-b2-02-ortodonticheskaya-model-brekety-metalkeramicheskie","113e6290-6147-48ec-9709-84fb379e037d","DRAFT_REVIEW"
"allfordent","1915","HST-B2-03 Ортодонтическая модель брекеты керамические","https://a4d.kz/content/hst-b2-03-ortodonticheskaya-model-brekety-keramicheskie","08137990-7696-4d35-beb2-9167e768ff6b","DRAFT_REVIEW"
"allfordent","8901","HST-B3 Ортодонтическая модель","https://a4d.kz/content/hst-b3-ortodonticheskaya-model","6f4f1c84-47a4-4fb7-9823-85727572fc7b","DRAFT_REVIEW"
"allfordent","8902","HST-B3-01 Ортодонтическая модель металические брекеты","https://a4d.kz/content/hst-b3-01-ortodonticheskaya-model-metalicheskie-brekety","296e4d94-3244-4001-9d7e-4f2e732ef9f9","DRAFT_REVIEW"
"allfordent","8903","HST-B3-02 Ортодонтическая модель брекеты метал./керамические","https://a4d.kz/content/hst-b3-02-ortodonticheskaya-model-brekety-metalkeramicheskie","e5a1f336-aca9-401f-8f58-0d543ae0e39a","DRAFT_REVIEW"
"allfordent","8904","HST-B3-03 Ортодонтическая модель брекеты керамические","https://a4d.kz/content/hst-b3-03-ortodonticheskaya-model-brekety-keramicheskie","298a1c82-72d7-4725-9c1b-9e1556f43522","DRAFT_REVIEW"
"allfordent","1916","HST-B4 Ортодонтическая модель","https://a4d.kz/content/hst-b4-ortodonticheskaya-model","c11459a7-afd0-4fd8-b990-ff6ac31b0682","DRAFT_REVIEW"
"allfordent","8905","HST-B4-01 Ортодонтическая модель брекеты металические","https://a4d.kz/content/hst-b4-01-ortodonticheskaya-model-brekety-metalicheskie","c7b0721d-3a90-4899-9d42-4736f1cf0858","DRAFT_REVIEW"
"allfordent","8906","HST-B4-02 Ортодонтическая модель брекеты метал./керамические","https://a4d.kz/content/hst-b4-02-ortodonticheskaya-model-brekety-metalkeramicheskie","f75e90b6-2b8c-49c8-9cb7-01dfb18c3da0","DRAFT_REVIEW"
"allfordent","8907","HST-B4-03 Ортодонтическая модель брекеты керамические","https://a4d.kz/content/hst-b4-03-ortodonticheskaya-model-brekety-keramicheskie","61e1cadd-7554-4276-b995-a6c6b7653579","DRAFT_REVIEW"
"allfordent","1917","HST-B5 Ортодонтическая модель","https://a4d.kz/content/hst-b5-ortodonticheskaya-model","32a2048d-61f4-40cf-9f2c-7790ed061644","DRAFT_REVIEW"
"allfordent","8908","HST-B5-01 Ортодонтическая модель металлические брекеты","https://a4d.kz/content/hst-b5-01-ortodonticheskaya-model-metallicheskie-brekety","0e923179-db6f-4f73-ac24-1cc6588ed876","DRAFT_REVIEW"
"allfordent","8909","HST-B5-02 Ортодонтическая модель брекеты метал./керамические","https://a4d.kz/content/hst-b5-02-ortodonticheskaya-model-brekety-metalkeramicheskie","872d4687-64ce-48ae-92a3-e74fe62845b5","DRAFT_REVIEW"
"allfordent","8910","HST-B5-03 Ортодонтическая модель брекеты керамические","https://a4d.kz/content/hst-b5-03-ortodonticheskaya-model-brekety-keramicheskie","f4a0e38b-7c32-408e-9aea-97fd56ac1a35","DRAFT_REVIEW"
"allfordent","8911","HST-B6 Ортодонтическая модель","https://a4d.kz/content/hst-b6-ortodonticheskaya-model","0bcd302e-f775-4ce5-a802-d967278e25fd","DRAFT_REVIEW"
"allfordent","8912","HST-B6-01 Ортодонтическая модель металлические брекеты","https://a4d.kz/content/hst-b6-01-ortodonticheskaya-model-metallicheskie-brekety","e79a6bbc-1c1a-43e1-bc85-56f07d2ee226","DRAFT_REVIEW"
"allfordent","8913","HST-B6-02 Ортодонтическая модель металлические брекеты/керамические","https://a4d.kz/content/hst-b6-02-ortodonticheskaya-model-metallicheskie-breketykeramicheskie","29e9a8f6-f99b-405f-ac23-a095fb0bed99","DRAFT_REVIEW"
"allfordent","8914а","HST-B7 Ортодонтическая модель","https://a4d.kz/content/hst-b7-ortodonticheskaya-model","5fe204ea-4d94-4b87-aa05-59309fa970fc","DRAFT_REVIEW"
"allfordent","8915","HST-B7-01 Ортодонтическая модель металлические брекеты","https://a4d.kz/content/hst-b7-01-ortodonticheskaya-model-metallicheskie-brekety","7d6fef37-065a-4d35-8598-ddc5235899ff","DRAFT_REVIEW"
"allfordent","8916","HST-B7-02 Ортодонтическая модель металлические брекеты","https://a4d.kz/content/hst-b7-02-ortodonticheskaya-model-metallicheskie-brekety","5ab6ccf7-3376-419f-9c7f-1daa9b34a50f","DRAFT_REVIEW"
"allfordent","8917","HST-B7-03 Ортодонтическая модель керамические брекеты","https://a4d.kz/content/hst-b7-03-ortodonticheskaya-model-keramicheskie-brekety","e2abcbd6-4a2e-4840-b1fd-57f2f01670d4","DRAFT_REVIEW"
"allfordent","8918","HST-B8 Ортодонтическая модель","https://a4d.kz/content/hst-b8-ortodonticheskaya-model","3bf5aa70-7874-4aec-b8e9-c43e474197ec","DRAFT_REVIEW"
"allfordent","8919","HST-B8-01 Ортодонтическая модель","https://a4d.kz/content/hst-b8-01-ortodonticheskaya-model","deaa6be1-330b-412e-9fbb-99c2344f009d","DRAFT_REVIEW"
"allfordent","8920","HST-B8-02 Ортодонтическая модель металлические брекеты","https://a4d.kz/content/hst-b8-02-ortodonticheskaya-model-metallicheskie-brekety","e0256387-f922-4cda-95ba-e456d938d9a2","DRAFT_REVIEW"
"allfordent","8921","HST-B8-03 Ортодонтическая модель металлические брекеты","https://a4d.kz/content/hst-b8-03-ortodonticheskaya-model-metallicheskie-brekety","d1242642-d96c-48f3-8436-c1fdcbeb7598","DRAFT_REVIEW"
"allfordent","1919","HST-B9","https://a4d.kz/content/hst-b9","8d94bf57-b3dd-4911-baff-5ae01630a59b","DRAFT_REVIEW"
"allfordent","1920","HST-B9-01 Ортодонтическая модель брекеты металические","https://a4d.kz/content/hst-b9-01-ortodonticheskaya-model-brekety-metalicheskie","aefe54f4-6270-4404-ba16-f23d38b276eb","DRAFT_REVIEW"
"allfordent","1921","HST-C1 Модель с патологиями, имплантом","https://a4d.kz/content/hst-c1-model-s-patologiyami-implantom","fa53d0d7-1662-4622-9db0-87f825d3993f","DRAFT_REVIEW"
"allfordent","1925","HST-C11 Модель с патологиями","https://a4d.kz/content/hst-c11-model-s-patologiyami","e885df3e-66bb-4f47-a644-014167ae4664","DRAFT_REVIEW"
"allfordent","1930","HST-C12 Модель с кариесом","https://a4d.kz/content/hst-c12-model-s-kariesom","38d6a11f-b723-4351-919b-761829767ebd","DRAFT_REVIEW"
"allfordent","1928","HST-C13 Модель с патологиями, нерв","https://a4d.kz/content/hst-c13-model-s-patologiyami-nerv","34d6e037-0944-46b1-a526-af9e5a7fd259","DRAFT_REVIEW"
"allfordent","1923","HST-C2 Модель с патологиями, без зуба","https://a4d.kz/content/hst-c2-model-s-patologiyami-bez-zuba","f8be4339-3f66-4d4e-bacb-11a7320b1226","DRAFT_REVIEW"
"allfordent","1926","HST-C4 Модель с патологиями, имплантом","https://a4d.kz/content/hst-c4-model-s-patologiyami-implantom","a257f243-96bd-4b7b-b856-ba8d0800f969","DRAFT_REVIEW"
"allfordent","5325","HST-C6 Модель с патологиями","https://a4d.kz/content/hst-c6-model-s-patologiyami","9719cc4e-e0e1-469e-9727-89aa73d91ed1","DRAFT_REVIEW"
"allfordent","5323","HST-C7 Модель кариес","https://a4d.kz/content/hst-c7-model-karies","c1bc556e-8269-4327-97f5-d3d21eb8a222","DRAFT_REVIEW"
"allfordent","18952","J-Hook - With CudpidHook","https://a4d.kz/content/j-hook-cudpidhook","1d017d83-568a-4982-9186-bdbc012c590c","DRAFT_REVIEW"
"allfordent","1260","K-файл Niti","https://a4d.kz/content/k-fayl-niti","38991f53-e198-4f95-85e0-8a0122ee5dab","DRAFT_REVIEW"
"allfordent","1634","K08A ультразвуковой скалер","https://a4d.kz/content/k08a-ultrazvukovoy-skaler","07190e43-248a-4ce3-b09b-d275af323088","DRAFT_REVIEW"
"allfordent","1635","K08B ультразвуковой скалер.","https://a4d.kz/content/k08b-ultrazvukovoy-skaler","353315e0-e28a-42f6-9257-8b6e1891e97f","DRAFT_REVIEW"
"allfordent","1633","K08D","https://a4d.kz/content/k08d","fc623873-9eba-482f-a87f-a6a166a209c1","DRAFT_REVIEW"
"allfordent","1481","LATELUX 5 г","https://a4d.kz/content/latelux-5-g","1d9135a7-38bb-4afe-88b9-173694d6f75b","DRAFT_REVIEW"
"allfordent","9929","Legature taker","https://a4d.kz/content/legature-taker","577ed3f1-1182-4e09-bc9f-7a32fd802403","DRAFT_REVIEW"
"allfordent","1875","Mini Mold – набор силиконовых форм, для изготовления аттачментов в ортодонтии","https://a4d.kz/content/mini-mold-nabor-silikonovyh-form-dlya-izgotovleniya-attachmentov-v-ortodontii","83f1bb52-315f-42dc-97f1-d4d2a8b06980","DRAFT_REVIEW"
"allfordent","1269","Niti K-файл","https://a4d.kz/content/niti-k-fayl","698dcd62-7c82-40bd-ad71-7585ab147d59","DRAFT_REVIEW"
"allfordent","1898","Niti roll 12/14/16/18/20","https://a4d.kz/content/niti-roll-1214161820","3369c0bd-a7d6-4339-b0fb-cc44f2e3df0e","DRAFT_REVIEW"
"allfordent","5077","Pluggers Плагер Niti","https://a4d.kz/content/pluggers-plager-niti","5821035c-336f-448c-b68f-8848da0ecc9e","DRAFT_REVIEW"
"allfordent","1263","Pluggers Плагер стальные","https://a4d.kz/content/pluggers-plager-stalnye","d7c00332-e92d-49e1-b8d3-315ce75421f8","DRAFT_REVIEW"
"allfordent","1494","Prophy paste ring","https://a4d.kz/content/prophy-paste-ring","865a959f-1487-4355-b851-706389b95c95","DRAFT_REVIEW"
"allfordent","1264","Reamers Римеры","https://a4d.kz/content/reamers-rimery","65a412cf-c351-4491-93c1-b8043a31a8fb","DRAFT_REVIEW"
"allfordent","7063","S ретрактор- Англия","https://a4d.kz/content/s-retraktor-angliya","04880fcc-b744-413f-8a23-a5510ea599f7","DRAFT_REVIEW"
"allfordent","5080","Screw post reamer (SPR) 1-6 32mm","https://a4d.kz/content/screw-post-reamer-spr-1-6-32mm","efcc7a5c-4e64-4307-8aa1-63427fd7e69f","DRAFT_REVIEW"
"allfordent","1285","SOCO S-One, S-One plus 21/25/31мм машинные файлы с реципкроком","https://a4d.kz/content/soco-s-one-s-one-plus-212531mm-mashinnye-fayly-s-recipkrokom","bb2c8b09-fd2f-4ed6-ab98-087cdc1c5aa1","DRAFT_REVIEW"
"allfordent","1262","Spreaders Спредеры","https://a4d.kz/content/spreaders-spredery","499762bb-771e-45c8-a154-587280469896","DRAFT_REVIEW"
"allfordent","1899","SS лигатура 010/012","https://a4d.kz/content/ss-ligatura-010012","9491ee58-3362-4ff4-9a48-441efa5faa8a","DRAFT_REVIEW"
"allfordent","1253","Super Path файлы SANI","https://a4d.kz/content/super-path-fayly-sani","7f47b833-9bff-4076-87c0-6912f236434a","DRAFT_REVIEW"
"allfordent","1026","Surgitip стерильные слюноотсосы обеспечивает превосходную аспирацию","https://a4d.kz/content/surgitip-sterilnye-slyunootsosy-obespechivaet-prevoshodnuyu-aspiraciyu","966bea42-7b73-4a28-abcc-145b7107f409","DRAFT_REVIEW"
"allfordent","1271","T+FILE(Path file)","https://a4d.kz/content/tfilepath-file","4ff81dfc-0114-4da0-ab07-8ed143d7409e","DRAFT_REVIEW"
"allfordent","1479","THE-Block Out Resin (LC RESIN) универсальный фотополимерный материал","https://a4d.kz/content/block-out-resin-lc-resin-universalnyy-fotopolimernyy-material","449b559f-fa3d-4b31-9cbe-39941d9b9826","DRAFT_REVIEW"
"allfordent","5109","Torsion Pad","https://a4d.kz/content/torsion-pad","139b8a3f-a21a-47cc-b112-69758398058b","DRAFT_REVIEW"
"allfordent","2093","Tungsten head","https://a4d.kz/content/tungsten-head","fb0eb08d-7655-439e-83da-88d7da5c6336","DRAFT_REVIEW"
"allfordent","1279","U-file","https://a4d.kz/content/u-file","b88163d3-d2d2-4b31-98a9-b4676f5d637e","DRAFT_REVIEW"
"allfordent","6367","Ultra Smart AI Endo Ultrasonic Activator - эндоактиватор","https://a4d.kz/content/ultra-smart-ai-endo-ultrasonic-activator-endoaktivator","f4ad8479-671a-4cc6-8f95-6a804e3e76d1","DRAFT_REVIEW"
"allfordent","1561","Ultra Smart Endo Ultrasonic Activator эндоактиватор","https://a4d.kz/content/ultra-smart-endo-ultrasonic-activator-endoaktivator","210a7caf-761b-4228-920b-0d7383ba567f","DRAFT_REVIEW"
"allfordent","6428","Ultra whale эндоактиватор","https://a4d.kz/content/ultra-whale-endoaktivator","8bd06d46-83d8-45a7-9b77-a039e0be8289","DRAFT_REVIEW"
"allfordent","1275","V BLUE (Reciproc)","https://a4d.kz/content/v-blue-reciproc","730e3efc-0daf-4e24-9ffd-5a3803322e80","DRAFT_REVIEW"
"allfordent","1637","Voldent 1","https://a4d.kz/content/voldent-1","fc4c3fca-bb36-411f-83a2-7c40983bf209","DRAFT_REVIEW"
"allfordent","1636","VRN-Q6 AIR-MASTER Два аппарата в одном Ультразвуковой скалер +эйр фло.","https://a4d.kz/content/vrn-q6-air-master-dva-apparata-v-odnom-ultrazvukovoy-skaler-eyr-flo","4685cfc4-708d-4c2f-8d41-0fae94746546","DRAFT_REVIEW"
"allfordent","1274","W-FILE (WAVE ONE)","https://a4d.kz/content/w-file-wave-one","2b1677d6-2398-4234-b327-61a6e8f8caad","DRAFT_REVIEW"
"allfordent","1625","W-GEL – набор для клинического фото отбеливания зубов. (на 10 пациентов)","https://a4d.kz/content/w-gel-nabor-dlya-klinicheskogo-foto-otbelivaniya-zubov-na-10-pacientov","fcee964c-01ee-4734-9a04-f81de2af0075","DRAFT_REVIEW"
"allfordent","1277","X-file перелечивание корневых каналов","https://a4d.kz/content/x-file-perelechivanie-kornevyh-kanalov","48400e6f-ad6c-4d9a-938e-88cb11309f30","DRAFT_REVIEW"
"allfordent","3728","Zetaplus LIntro Kit","https://a4d.kz/content/zetaplus-lintro-kit","cc8453fa-f45d-4b55-9d71-94594523d723","DRAFT_REVIEW"
